ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774902493.000000000,357149362.000000000,0.989017572,-0.138715776,0.050822455,0.000000000,-0.140035830,-0.989860452,0.023388003,0.000000000,0.047063760,-0.030248693,-0.998433783,0.000000000,0.603084940,-0.058817415,0.259473708,1.000000000
1774902493.000000000,390848875.000000000,0.989025721,-0.138723093,0.050643590,0.000000000,-0.140032950,-0.989863260,0.023286186,0.000000000,0.046900800,-0.030122988,-0.998445252,0.000000000,0.609890049,-0.060240598,0.255071992,1.000000000
1774902493.000000000,425373077.000000000,0.989092447,-0.138482547,0.049994631,0.000000000,-0.139774542,-0.989898816,0.023327193,0.000000000,0.046260108,-0.030061305,-0.998477000,0.000000000,0.616313071,-0.061772886,0.250444340,1.000000000
1774902493.000000000,459032773.000000000,0.989098973,-0.138669351,0.049343482,0.000000000,-0.139939215,-0.989876935,0.023268358,0.000000000,0.045618245,-0.029920374,-0.998510765,0.000000000,0.622434947,-0.063282617,0.245738914,1.000000000
1774902493.000000000,493087291.000000000,0.989119945,-0.138680052,0.048890939,0.000000000,-0.139934817,-0.989878362,0.023234076,0.000000000,0.045174849,-0.029823407,-0.998533824,0.000000000,0.628332506,-0.064745850,0.241025714,1.000000000
1774902493.000000000,527953624.000000000,0.989124588,-0.138586229,0.049062748,0.000000000,-0.139833945,-0.989898839,0.022967444,0.000000000,0.045385059,-0.029578870,-0.998531565,0.000000000,0.634138849,-0.066137739,0.236458655,1.000000000
1774902493.000000000,561801195.000000000,0.989068715,-0.138708359,0.049837891,0.000000000,-0.139961172,-0.989889825,0.022577667,0.000000000,0.046203200,-0.029306798,-0.998502066,0.000000000,0.639826334,-0.067468263,0.231922994,1.000000000
1774902493.000000000,595635175.000000000,0.989087799,-0.138557604,0.049878487,0.000000000,-0.139831022,-0.989898501,0.022999772,0.000000000,0.046188736,-0.029723926,-0.998490405,0.000000000,0.645114081,-0.068865948,0.227142519,1.000000000
1774902493.000000000,629038572.000000000,0.989160120,-0.138371237,0.048953097,0.000000000,-0.139627438,-0.989921862,0.023230011,0.000000000,0.045246246,-0.029813970,-0.998530873,0.000000000,0.649967496,-0.070203616,0.222036837,1.000000000
1774902493.000000000,663398981.000000000,0.989147202,-0.138674928,0.048351049,0.000000000,-0.139903006,-0.989888376,0.022997795,0.000000000,0.044673784,-0.029513230,-0.998565582,0.000000000,0.654691327,-0.071485213,0.217012578,1.000000000
1774902493.000000000,697268962.000000000,0.989137399,-0.138600093,0.048764396,0.000000000,-0.139830025,-0.989903973,0.022769160,0.000000000,0.045117130,-0.029341119,-0.998550721,0.000000000,0.659367777,-0.072765208,0.212313975,1.000000000
1774902493.000000000,730908155.000000000,0.989128169,-0.138608174,0.048928380,0.000000000,-0.139821971,-0.989915630,0.022307139,0.000000000,0.045343889,-0.028906438,-0.998553128,0.000000000,0.663708066,-0.073967379,0.207579598,1.000000000
1774902493.000000000,765369415.000000000,0.989156352,-0.138562239,0.048486740,0.000000000,-0.139753596,-0.989930083,0.022093227,0.000000000,0.044938060,-0.028630403,-0.998579426,0.000000000,0.667703694,-0.075236653,0.202620387,1.000000000
1774902493.000000000,798865318.000000000,0.989172908,-0.138509068,0.048300550,0.000000000,-0.139695755,-0.989937893,0.022109086,0.000000000,0.044753097,-0.028617641,-0.998588099,0.000000000,0.671506522,-0.076531593,0.197769968,1.000000000
1774902493.000000000,833467960.000000000,0.989150971,-0.138626944,0.048411511,0.000000000,-0.139813888,-0.989922713,0.022041907,0.000000000,0.044868916,-0.028571925,-0.998584211,0.000000000,0.675107214,-0.077781842,0.193259541,1.000000000
