ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774926893.000000000,509755373.000000000,0.984606225,-0.155182549,0.080310058,0.000000000,-0.147806259,-0.984824514,-0.090855566,0.000000000,0.093192306,0.077588120,-0.992620410,0.000000000,0.543225152,0.037788709,0.244089429,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,11.803661485,1.081011813,-2.528445614,-0.328258181,-1.733275046,-0.047440638
1774926893.000000000,543430089.000000000,0.983986925,-0.154481858,0.088802217,0.000000000,-0.146107640,-0.984768415,-0.094151332,0.000000000,0.101996255,0.079670531,-0.991589315,0.000000000,0.550754304,0.034991746,0.246807127,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,11.803661485,1.081011813,-2.528445614,-0.328258181,-1.733275046,-0.047440638
1774926893.000000000,577301979.000000000,0.983424872,-0.153261128,0.096784788,0.000000000,-0.143939477,-0.984818723,-0.096923972,0.000000000,0.110172270,0.081387860,-0.990574625,0.000000000,0.558610783,0.032115670,0.248956820,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,17.068845866,2.222509909,1.285912622,-0.247005699,-2.462584557,0.063553469
1774926893.000000000,610825538.000000000,0.982982925,-0.151971207,0.103102225,0.000000000,-0.141847205,-0.984883190,-0.099323815,0.000000000,0.116640254,0.083010450,-0.989699104,0.000000000,0.566404937,0.029353946,0.250104400,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,17.068845866,2.222509909,1.285912622,-0.247005699,-2.462584557,0.063553469
1774926893.000000000,650326728.000000000,0.982785383,-0.149387605,0.108613910,0.000000000,-0.138489293,-0.985107554,-0.101806532,0.000000000,0.122207370,0.085013745,-0.988856927,0.000000000,0.574407440,0.026889843,0.250155579,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,22.584100697,2.870939590,-2.786887389,-0.277578519,-3.023928879,0.301199100
1774926893.000000000,679872512.000000000,0.982776779,-0.145696349,0.113591916,0.000000000,-0.133986423,-0.985425897,-0.104710011,0.000000000,0.127194731,0.087688481,-0.987994044,0.000000000,0.582877627,0.024807378,0.249275371,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,22.584100697,2.870939590,-2.786887389,-0.277578519,-3.023928879,0.301199100
1774926893.000000000,712994098.000000000,0.982875109,-0.141817011,0.117580619,0.000000000,-0.129396598,-0.985760177,-0.107303959,0.000000000,0.131126343,0.090253596,-0.987248789,0.000000000,0.591373506,0.022859205,0.247728759,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,26.655314859,5.400313831,0.666910701,-0.223902699,-3.503529663,0.691566829
1774926893.000000000,746309280.000000000,0.982960498,-0.138838684,0.120387814,0.000000000,-0.125773898,-0.985921981,-0.110088695,0.000000000,0.133980141,0.093072986,-0.986603639,0.000000000,0.600114617,0.020591587,0.245144146,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,26.655314859,5.400313831,0.666910701,-0.223902699,-3.503529663,0.691566829
1774926893.000000000,780754089.000000000,0.983172024,-0.135996745,0.121895054,0.000000000,-0.122446407,-0.986066113,-0.112522202,0.000000000,0.135501844,0.095704913,-0.986143914,0.000000000,0.608552673,0.018162944,0.241423278,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,28.848681970,4.618800317,3.455087348,-0.644541411,-3.600675244,0.976159239
1774926893.000000000,814388275.000000000,0.983396417,-0.133291386,0.123067624,0.000000000,-0.119343768,-0.986217986,-0.114507190,0.000000000,0.136636957,0.097920492,-0.985769709,0.000000000,0.616659253,0.015643502,0.236734822,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,28.848681970,4.618800317,3.455087348,-0.644541411,-3.600675244,0.976159239
